,Month,WeekofMonth,Site,EnteroCountsGreaterThan110,GMeanEnteroCount,MaxYear,MeanRainAmount,MinYear,SampleCount,HistoricallySafe,BestSite
1196,9,4,Stony Point mid-channel,0.0,10.000000000000002,2008,0.0,2008,1,True,28
1197,9,4,TZ Bridge mid-channel,0.0,3.1622776601683795,2008,0.05,2006,2,True,10
1198,9,4,Tarrytown Marina,0.0,74.00000000000003,2008,1.7,2008,1,True,1
1199,9,4,The Battery mid-channel,0.0,10.000000000000002,2008,0.05,2006,2,True,11
1200,9,4,Upper Sparkill Creek,6.0,1130.5553433026842,2010,0.7999999999999999,2008,6,False,33
1201,9,4,Yonkers STP Outfall,0.0,15.165750888103103,2008,0.05,2006,2,True,12
1202,9,4,Yonkers mid-channel,0.0,3.1622776601683795,2008,0.05,2006,2,True,13
1203,10,1,125th St. Pier,3.0,970.0280630985391,2006,0.5333333333333333,2006,3,False,4
1204,10,1,Kingsland Pt. Park- Pocantico River,0.0,41.00000000000001,2012,0.8,2012,1,True,1
1205,10,1,Piermont Pier,1.0,47.329211217214215,2012,1.0666666666666667,2009,3,False,2
1206,10,1,Upper Sparkill Creek,3.0,1338.939905605338,2012,1.0666666666666667,2009,3,False,3
1207,10,2,125th St. Pier,2.0,97.46780845065759,2012,0.9999999999999999,2006,4,False,52
1208,10,2,79th St. mid-channel,1.0,40.12480529547776,2012,0.85,2010,2,False,42
1209,10,2,Annesville Creek,0.0,10.000000000000002,2012,0.2,2010,2,True,9
1210,10,2,Beacon Harbor,0.0,46.13025037868319,2012,0.2,2010,2,True,10
1211,10,2,"Castle Point, NJ",1.0,109.59927007056203,2012,0.85,2010,2,False,43
1212,10,2,Cedar Pond Brook,0.0,10.000000000000002,2012,0.2,2010,2,True,11
1213,10,2,Cold Spring Harbor,0.0,15.198684153570662,2012,0.2,2010,2,True,12
1214,10,2,Croton Point Beach,0.0,10.000000000000002,2012,0.2,2010,2,True,13
1215,10,2,Dyckman Street Beach,0.0,20.24845673131659,2012,0.85,2010,2,True,3
1216,10,2,East River mid-channel at 23rd St.,1.0,49.824719586892876,2012,0.6333333333333333,2009,3,False,50
1217,10,2,East River mid-channel at Roosevelt Is.,1.0,131.6244658108819,2012,0.85,2010,2,False,44
1218,10,2,Emeline Beach- Haverstraw,0.0,10.000000000000002,2012,0.2,2010,2,True,14
1219,10,2,Esopus Creek Entrance,0.0,36.66060555964672,2012,0.6,2010,2,True,7
1220,10,2,Esopus Creek West,0.0,11.575836902790224,2012,0.6,2010,2,True,8
1221,10,2,Fort Montgomery,0.0,9.797958971132712,2012,0.2,2010,2,True,15
1222,10,2,Furnace Brook,0.0,22.80350850198277,2012,0.2,2010,2,True,16
1223,10,2,GW Bridge mid-channel,0.0,33.16624790355401,2012,0.85,2010,2,True,4
1224,10,2,Gowanus Canal,2.0,2503.3505547565633,2012,0.85,2010,2,False,53
1225,10,2,Harlem River- Washington Bridge,2.0,328.1950639482563,2012,0.85,2010,2,False,54
1226,10,2,Harlem River- Willis Ave. Bridge,1.0,98.69143833180259,2012,0.85,2010,2,False,45
1227,10,2,Haverstraw Bay mid-channel,0.0,10.000000000000002,2012,0.2,2010,2,True,17
1228,10,2,Inbocht Bay,0.0,4.0,2012,1.0,2012,1,True,1
1229,10,2,Irvington Beach,0.0,10.000000000000002,2012,0.2,2010,2,True,18
1230,10,2,Kingsland Pt. Park- Pocantico River,0.0,14.142135623730955,2012,0.2,2010,2,True,19
1231,10,2,Kingston Point Beach,0.0,3.0000000000000004,2012,0.0,2012,1,True,29
1232,10,2,Kingston STP Outfall,0.0,53.00000000000001,2012,0.0,2012,1,True,30
1233,10,2,Little Stony Point,0.0,16.583123951777,2012,0.2,2010,2,True,20
1234,10,2,Malden Launch Ramp,0.0,30.000000000000004,2012,1.0,2012,1,True,2
1235,10,2,Marlboro Landing,0.0,33.0,2012,0.0,2012,1,True,31
1236,10,2,Newburgh Launch Ramp,1.0,137.50636348911274,2012,0.2,2010,2,False,51
1237,10,2,Newtown Creek- Dutch Kills,2.0,826.4554314891747,2012,0.6333333333333333,2009,3,False,55
1238,10,2,Newtown Creek- Metropolitan Ave. Bridge,2.0,599.8409949030577,2012,0.6333333333333333,2009,3,False,56
1239,10,2,Norrie Point Yacht Basin,0.0,4.0,2012,0.0,2012,1,True,32
1240,10,2,Norrie Point mid-channel,0.0,2.0,2012,0.0,2012,1,True,33
1241,10,2,North River STP at 145th,1.0,363.5574232497529,2012,0.85,2010,2,False,46
1242,10,2,Nyack Launch Ramp,0.0,47.57099956906518,2012,0.2,2010,2,True,21
1243,10,2,Orangetown STP Outfall,0.0,22.583179581272425,2012,0.2,2010,2,True,22
1244,10,2,Ossining Beach,0.0,14.142135623730955,2012,0.2,2010,2,True,23
1245,10,2,Peekskill Riverfront Green Park,0.0,31.0,2012,0.2,2010,2,True,24
1246,10,2,Pier 96 Kayak Launch,1.0,32.10770996500646,2012,0.7666666666666666,2008,3,False,49
1247,10,2,Piermont Pier,0.0,20.165296752181057,2012,0.16666666666666666,2009,3,True,28
1248,10,2,Port Ewen Drinking Water Intake,0.0,6.999999999999999,2012,0.0,2012,1,True,34
1249,10,2,Poughkeepsie Drinking Water Intake,0.0,3.0000000000000004,2012,0.0,2012,1,True,35
1250,10,2,Poughkeepsie Launch Ramp,0.0,4.0,2012,0.0,2012,1,True,36
1251,10,2,Rondout- Eddyville Anchorage,0.0,19.999999999999996,2012,0.0,2012,1,True,37
1252,10,2,Rondout- Kingston Public Dock,0.0,33.0,2012,0.0,2012,1,True,38
1253,10,2,Saw Mill River,1.0,90.33271832508973,2012,0.85,2010,2,False,47
1254,10,2,Stony Point mid-channel,0.0,10.000000000000002,2012,0.2,2010,2,True,25
1255,10,2,TZ Bridge mid-channel,0.0,10.000000000000002,2012,0.2,2010,2,True,26
1256,10,2,Tarrytown Marina,2.0,3067.9380697791116,2012,0.2,2010,2,False,57
1257,10,2,The Battery mid-channel,1.0,74.1215218408257,2012,0.85,2010,2,False,48
1258,10,2,Tivoli Landing,0.0,2.0,2012,0.0,2012,1,True,39
1259,10,2,Ulster Landing Beach,0.0,13.999999999999996,2012,0.0,2012,1,True,40
1260,10,2,Upper Sparkill Creek,3.0,945.5171995976689,2009,1.4333333333333336,2006,3,False,58
1261,10,2,Wappingers Creek,0.0,22.000000000000004,2012,0.0,2012,1,True,41
1262,10,2,West Point STP Outfall,0.0,14.422205101855956,2012,0.2,2010,2,True,27
1263,10,2,Yonkers STP Outfall,0.0,17.606816861659013,2012,0.85,2010,2,True,5
1264,10,2,Yonkers mid-channel,0.0,10.000000000000002,2012,0.85,2010,2,True,6
1265,10,3,125th St. Pier,2.0,46.86534568449031,2013,0.375,2008,4,False,64
1266,10,3,79th St. mid-channel,0.0,21.637676572881777,2013,0.52,2006,5,True,4
1267,10,3,Albany Rowing Dock,2.0,271.2815870245922,2013,1.0999999999999999,2010,4,False,52
1268,10,3,Annesville Creek,1.0,29.775265076436522,2013,0.025,2008,4,False,48
1269,10,3,Athens,1.0,79.21133902197602,2013,1.0,2010,4,False,27
1270,10,3,Beacon Harbor,1.0,92.81607852272985,2013,0.45,2009,4,False,44
1271,10,3,Bethlehem Launch Ramp,2.0,165.42592372654627,2013,1.0,2010,4,False,55
1272,10,3,"Castle Point, NJ",0.0,23.469503065826004,2013,0.375,2008,4,True,7
1273,10,3,Castleton,2.0,163.30480078879967,2013,1.0,2010,4,False,56
1274,10,3,Catskill Creek- East End,1.0,38.56744187357862,2013,1.0000000000000002,2010,5,False,26
1275,10,3,Catskill Creek- First Bridge,2.0,60.34710138268781,2013,1.025,2010,4,False,54
1276,10,3,Catskill Launch Ramp,2.0,69.62587428832616,2013,1.0,2010,4,False,57
1277,10,3,Cedar Pond Brook,2.0,47.9655158084532,2013,0.34,2006,5,False,65
1278,10,3,Coeymans Landing,2.0,81.95453609981601,2013,1.0,2010,4,False,58
1279,10,3,Cold Spring Harbor,0.0,15.368643680952582,2013,0.10000000000000002,2009,3,True,18
1280,10,3,Congress St. Bridge- Troy,2.0,196.68661682302988,2013,1.1,2010,4,False,51
1281,10,3,Coxsackie Waterfront Park,1.0,75.51855278406035,2013,1.0,2010,4,False,28
1282,10,3,Croton Point Beach,0.0,12.539272451403498,2013,0.34,2006,5,True,14
1283,10,3,Dunn Memorial Bridge- Albany,4.0,505.0047372188544,2013,1.0999999999999999,2010,4,False,70
1284,10,3,Dyckman Street Beach,0.0,17.647895909936366,2013,0.375,2008,4,True,8
1285,10,3,East River mid-channel at 23rd St.,0.0,14.229707211083648,2013,0.375,2008,4,True,9
1286,10,3,East River mid-channel at Roosevelt Is.,1.0,25.758621104534676,2013,0.52,2006,5,False,39
1287,10,3,Emeline Beach- Haverstraw,1.0,27.232698153315003,2013,0.025,2008,4,False,49
1288,10,3,Esopus Creek Entrance,1.0,18.020797261720606,2013,0.55,2010,4,False,35
1289,10,3,Esopus Creek West,1.0,58.214032822689965,2013,0.5666666666666667,2010,3,False,34
1290,10,3,Fort Montgomery,0.0,17.5808503840079,2013,0.10000000000000002,2009,3,True,19
1291,10,3,Furnace Brook,1.0,30.925764803427434,2013,0.34,2006,5,False,46
1292,10,3,GW Bridge mid-channel,0.0,19.764519812654846,2013,0.52,2006,5,True,5
1293,10,3,Gay's Point mid-channel,2.0,48.26753042681544,2013,1.0,2010,4,False,59
1294,10,3,Gowanus Canal,0.0,49.45542359770268,2013,0.3666666666666667,2008,3,True,13
1295,10,3,Harlem River- Washington Bridge,1.0,50.139127583207866,2013,0.52,2006,5,False,40
1296,10,3,Harlem River- Willis Ave. Bridge,1.0,26.741872782078012,2013,0.52,2006,5,False,41
1297,10,3,Haverstraw Bay mid-channel,0.0,10.985605433061183,2013,0.34,2006,5,True,15
1298,10,3,Hudson Landing Ramp,2.0,85.96625040381466,2013,1.0,2010,4,False,60
1299,10,3,Hudson River above Troy Lock,3.0,391.34742408836115,2013,1.1,2010,4,False,67
1300,10,3,Hudson above Mohawk River,2.0,140.15236769560653,2013,1.0999999999999999,2010,4,False,53
1301,10,3,Inbocht Bay,1.0,35.25903059877462,2013,0.9333333333333332,2010,3,False,30
1302,10,3,Irvington Beach,0.0,16.58353923065967,2013,0.016666666666666666,2008,6,True,25
1303,10,3,Island Creek/Normans Kill,3.0,427.3286872719435,2013,1.1,2010,4,False,68
1304,10,3,Kingsland Pt. Park- Pocantico River,0.0,14.142135623730947,2013,0.025,2008,4,True,23
1305,10,3,Kingston Point Beach,1.0,41.01268693239992,2013,0.5333333333333333,2010,3,False,36
1306,10,3,Kingston STP Outfall,1.0,76.18703931049372,2013,0.5666666666666668,2010,3,False,31
1307,10,3,Little Stony Point,0.0,12.428930023815434,2013,0.10000000000000002,2009,3,True,20
1308,10,3,Malden Launch Ramp,1.0,36.90552963402966,2013,0.9333333333333335,2010,3,False,29
1309,10,3,Marlboro Landing,1.0,36.886648756072006,2013,0.45,2009,4,False,45
1310,10,3,Mohawk River at Waterford,4.0,419.62838084547246,2013,1.0999999999999999,2010,4,False,71
1311,10,3,Newburgh Launch Ramp,4.0,508.3841111693571,2013,0.45,2009,4,False,72
1312,10,3,Newtown Creek- Dutch Kills,3.0,206.48396696141697,2013,0.52,2006,5,False,69
1313,10,3,Newtown Creek- Metropolitan Ave. Bridge,2.0,120.61745562237309,2013,0.52,2006,5,False,63
1314,10,3,Norrie Point Yacht Basin,2.0,61.0643413194708,2013,0.5333333333333333,2010,3,False,61
1315,10,3,Norrie Point mid-channel,0.0,12.168907658345075,2013,0.5333333333333333,2010,3,True,1
1316,10,3,North River STP at 145th,1.0,42.85271850811741,2013,0.52,2006,5,False,42
1317,10,3,Nyack Launch Ramp,2.0,108.55099643540869,2013,0.03333333333333333,2009,3,False,66
1318,10,3,Orangetown STP Outfall,5.0,578.6793986835794,2013,0.5000000000000001,2006,7,False,74
1319,10,3,Ossining Beach,0.0,20.779884678928532,2013,0.34,2006,5,True,16
1320,10,3,Peekskill Riverfront Green Park,1.0,31.995604563214272,2013,0.025,2008,4,False,50
1321,10,3,Pier 96 Kayak Launch,0.0,16.493314105258204,2013,0.375,2008,4,True,10
1322,10,3,Piermont Pier,5.0,207.9589220907776,2013,0.3285714285714286,2006,7,False,75
1323,10,3,Port Ewen Drinking Water Intake,1.0,21.715340932759243,2013,0.5333333333333333,2010,3,False,37
1324,10,3,Poughkeepsie Drinking Water Intake,0.0,14.723835641908428,2013,0.5333333333333333,2010,3,True,2
1325,10,3,Poughkeepsie Launch Ramp,0.0,37.609104480033785,2013,0.5333333333333333,2010,3,True,3
1326,10,3,Rondout- Eddyville Anchorage,1.0,42.343739906861614,2013,0.5333333333333333,2010,3,False,38
1327,10,3,Rondout- Kingston Public Dock,2.0,76.88440517709144,2013,0.5333333333333333,2010,3,False,62
1328,10,3,Saw Mill River,1.0,30.398954174753495,2013,0.25,2008,6,False,47
1329,10,3,Stony Point mid-channel,0.0,13.269068114098674,2013,0.025,2008,4,True,24
1330,10,3,TZ Bridge mid-channel,0.0,7.196856730011523,2013,0.17142857142857146,2006,7,True,17
1331,10,3,Tarrytown Marina,0.0,41.47288270665542,2013,0.05,2011,2,True,22
1332,10,3,The Battery mid-channel,1.0,27.099776358778225,2013,0.52,2006,5,False,43
1333,10,3,Tivoli Landing,1.0,18.016445874840308,2013,0.5666666666666668,2010,3,False,32
1334,10,3,Ulster Landing Beach,1.0,25.177404790484456,2013,0.5666666666666668,2010,3,False,33
1335,10,3,Upper Sparkill Creek,5.0,1057.1177019716886,2010,0.72,2006,5,False,73
1336,10,3,Wappingers Creek,0.0,11.218603379227657,2013,0.45,2009,4,True,6
1337,10,3,West Point STP Outfall,0.0,11.887843905526257,2013,0.10000000000000002,2009,3,True,21
1338,10,3,Yonkers STP Outfall,0.0,18.083585822429654,2013,0.37142857142857144,2006,7,True,11
1339,10,3,Yonkers mid-channel,0.0,17.942240479322386,2013,0.37142857142857144,2006,7,True,12
1340,10,4,125th St. Pier,1.0,146.99999999999997,2006,2.2,2006,1,False,41
1341,10,4,Albany Rowing Dock,0.0,8.660254037844386,2009,0.15,2008,2,True,2
1342,10,4,Athens,0.0,13.416407864998739,2009,0.15,2008,2,True,3
1343,10,4,Beacon Harbor,0.0,22.000000000000004,2008,0.0,2008,1,True,23
1344,10,4,Bethlehem Launch Ramp,0.0,12.649110640673515,2009,0.15,2008,2,True,4
1345,10,4,Castleton,0.0,11.40175425099138,2009,0.15,2008,2,True,5
1346,10,4,Catskill Creek- East End,0.0,10.954451150103326,2009,0.15,2008,2,True,6
1347,10,4,Catskill Creek- First Bridge,0.0,4.472135954999579,2009,0.15,2008,2,True,7
1348,10,4,Catskill Launch Ramp,0.0,3.464101615137755,2009,0.15,2008,2,True,8
1349,10,4,Coeymans Landing,0.0,4.242640687119285,2009,0.15,2008,2,True,9
1350,10,4,Cold Spring Harbor,0.0,13.999999999999996,2008,0.0,2008,1,True,24
1351,10,4,Congress St. Bridge- Troy,0.0,14.491376746189436,2009,0.15,2008,2,True,10
1352,10,4,Coxsackie Waterfront Park,0.0,9.949874371066203,2009,0.15,2008,2,True,11
1353,10,4,Dunn Memorial Bridge- Albany,0.0,22.13594362117865,2009,0.15,2008,2,True,12
1354,10,4,East River mid-channel at 23rd St.,0.0,19.999999999999996,2009,1.9,2009,1,True,1
1355,10,4,Esopus Creek Entrance,0.0,7.937253933193771,2009,0.0,2008,2,True,25
1356,10,4,Esopus Creek West,0.0,3.162277660168379,2009,0.0,2008,2,True,26
1357,10,4,Fort Montgomery,0.0,6.0,2008,0.0,2008,1,True,27
1358,10,4,Gay's Point mid-channel,0.0,8.944271909999157,2009,0.15,2008,2,True,13
1359,10,4,Hudson Landing Ramp,0.0,6.32455532033676,2009,0.15,2008,2,True,14
1360,10,4,Hudson River above Troy Lock,0.0,9.380831519646861,2009,0.15,2008,2,True,15
1361,10,4,Hudson above Mohawk River,0.0,2.0,2009,0.15,2008,2,True,16
1362,10,4,Inbocht Bay,0.0,4.242640687119286,2009,0.15,2008,2,True,17
1363,10,4,Island Creek/Normans Kill,0.0,6.782329983125268,2009,0.15,2008,2,True,18
1364,10,4,Kingston Point Beach,0.0,6.282761304782785,2012,0.06666666666666667,2008,3,True,21
1365,10,4,Kingston STP Outfall,1.0,51.961524227066334,2009,0.0,2008,2,False,44
1366,10,4,Little Stony Point,0.0,32.0,2008,0.0,2008,1,True,28
1367,10,4,Malden Launch Ramp,0.0,4.898979485566356,2009,0.15,2008,2,True,19
1368,10,4,Marlboro Landing,0.0,2.0,2008,0.0,2008,1,True,29
1369,10,4,Mohawk River at Waterford,0.0,19.595917942265427,2009,0.15,2008,2,True,20
1370,10,4,Newburgh Launch Ramp,0.0,18.999999999999996,2008,0.0,2008,1,True,30
1371,10,4,Newtown Creek- Dutch Kills,1.0,315.0,2009,1.9,2009,1,False,42
1372,10,4,Newtown Creek- Metropolitan Ave. Bridge,1.0,24195.999999999985,2009,1.9,2009,1,False,43
1373,10,4,Norrie Point Yacht Basin,0.0,3.464101615137755,2009,0.0,2008,2,True,31
1374,10,4,Norrie Point mid-channel,0.0,2.0,2009,0.0,2008,2,True,32
1375,10,4,Piermont Pier,3.0,692.2439025745904,2010,1.0333333333333334,2006,3,False,46
1376,10,4,Port Ewen Drinking Water Intake,0.0,2.23606797749979,2009,0.0,2008,2,True,33
1377,10,4,Poughkeepsie Drinking Water Intake,0.0,2.449489742783178,2009,0.0,2008,2,True,34
1378,10,4,Poughkeepsie Launch Ramp,0.0,3.872983346207417,2009,0.0,2008,2,True,35
1379,10,4,Rondout- Eddyville Anchorage,0.0,18.982439916058656,2012,0.06666666666666667,2008,3,True,22
1380,10,4,Rondout- Kingston Public Dock,0.0,9.539392014169454,2009,0.0,2008,2,True,36
1381,10,4,Tivoli Landing,0.0,3.741657386773941,2009,0.0,2008,2,True,37
1382,10,4,Ulster Landing Beach,0.0,5.477225575051663,2009,0.0,2008,2,True,38
1383,10,4,Upper Sparkill Creek,3.0,870.0614304621516,2010,1.2666666666666668,2006,3,False,45
1384,10,4,Wappingers Creek,0.0,4.999999999999999,2008,0.0,2008,1,True,39
1385,10,4,West Point STP Outfall,0.0,18.999999999999996,2008,0.0,2008,1,True,40
1386,11,1,Kingsland Pt. Park- Pocantico River,0.0,10.000000000000002,2011,0.0,2011,1,True,1
1387,11,1,Nyack Launch Ramp,0.0,20.24845673131659,2012,0.0,2011,2,True,2
1388,11,1,Piermont Pier,3.0,604.2482387450042,2012,0.025,2009,4,False,3
1389,11,1,Upper Sparkill Creek,4.0,234.45611879005233,2012,0.025,2009,4,False,4
1390,11,2,125th St. Pier,1.0,395.00000000000006,2012,1.2,2012,1,False,13
1391,11,2,79th St. mid-channel,1.0,76.57022920169427,2012,2.4,2006,2,False,11
1392,11,2,"Castle Point, NJ",1.0,228.00000000000006,2012,1.2,2012,1,False,14
1393,11,2,Dyckman Street Beach,0.0,85.99999999999997,2012,1.2,2012,1,True,6
1394,11,2,East River mid-channel at 23rd St.,1.0,121.00000000000003,2012,1.2,2012,1,False,15
1395,11,2,East River mid-channel at Roosevelt Is.,1.0,111.99999999999996,2006,3.6,2006,1,False,8
1396,11,2,GW Bridge mid-channel,0.0,77.76888838089435,2012,2.4,2006,2,True,2
1397,11,2,Gowanus Canal,1.0,24195.999999999985,2012,1.2,2012,1,False,16
1398,11,2,Harlem River- Washington Bridge,0.0,92.00000000000001,2006,3.6,2006,1,True,1
1399,11,2,Harlem River- Willis Ave. Bridge,1.0,310.00000000000006,2006,3.6,2006,1,False,9
1400,11,2,Newtown Creek- Dutch Kills,2.0,178.51050389262818,2012,2.4,2006,2,False,18
1401,11,2,Newtown Creek- Metropolitan Ave. Bridge,2.0,912.2499657440394,2012,2.4,2006,2,False,19
1402,11,2,North River STP at 145th,0.0,73.48469228349536,2012,2.4,2006,2,True,3
1403,11,2,Nyack Launch Ramp,1.0,151.43315356948747,2012,0.05,2010,2,False,17
1404,11,2,Orangetown STP Outfall,2.0,2847.0440811480235,2012,1.85,2006,2,False,21
1405,11,2,Pier 96 Kayak Launch,0.0,108.99999999999997,2012,1.2,2012,1,True,7
1406,11,2,Piermont Pier,3.0,1490.4105626563414,2012,0.03333333333333333,2009,3,False,22
1407,11,2,Saw Mill River,2.0,448.33023542919784,2012,2.4,2006,2,False,20
1408,11,2,TZ Bridge mid-channel,1.0,181.99999999999997,2006,3.6,2006,1,False,10
1409,11,2,The Battery mid-channel,0.0,95.9270556204035,2012,2.4,2006,2,True,4
1410,11,2,Upper Sparkill Creek,3.0,637.6467205549495,2012,0.03333333333333333,2009,3,False,23
1411,11,2,Yonkers STP Outfall,1.0,229.78250586152117,2012,2.4,2006,2,False,12
1412,11,2,Yonkers mid-channel,0.0,15.684387141358126,2012,2.4,2006,2,True,5
1413,11,3,Piermont Pier,2.0,763.015071935018,2010,0.0,2009,2,False,1
1414,11,3,Upper Sparkill Creek,2.0,247.96773983726195,2010,0.0,2009,2,False,2
1415,11,4,Piermont Pier,3.0,1139.4772323547525,2010,0.16666666666666666,2009,3,False,1
1416,11,4,Upper Sparkill Creek,3.0,332.8332724145919,2010,0.16666666666666666,2009,3,False,2
1417,12,1,Cedar Pond Brook,0.0,74.99999999999997,2006,0.0,2006,1,True,1
1418,12,1,Croton Point Beach,0.0,15.999999999999998,2006,0.0,2006,1,True,2
1419,12,1,Furnace Brook,0.0,49.99999999999999,2006,0.0,2006,1,True,3
1420,12,1,Haverstraw Bay mid-channel,0.0,57.999999999999986,2006,0.0,2006,1,True,4
1421,12,1,Nyack Launch Ramp,1.0,34.928498393145965,2011,0.0,2010,2,False,6
1422,12,1,Orangetown STP Outfall,1.0,142.00000000000003,2006,0.0,2006,1,False,7
1423,12,1,Ossining Beach,0.0,69.00000000000001,2006,0.0,2006,1,True,5
1424,12,1,Piermont Pier,4.0,537.9901108538688,2011,0.05,2006,4,False,9
1425,12,1,Upper Sparkill Creek,3.0,475.15186279993463,2011,0.06666666666666667,2009,3,False,8
1426,12,2,East River mid-channel at Roosevelt Is.,0.0,30.000000000000004,2006,0.2,2006,1,True,1
1427,12,2,GW Bridge mid-channel,0.0,46.0,2006,0.2,2006,1,True,2
1428,12,2,Harlem River- Washington Bridge,0.0,36.0,2006,0.2,2006,1,True,3
1429,12,2,Newtown Creek- Dutch Kills,0.0,106.99999999999996,2006,0.2,2006,1,True,4
1430,12,2,Newtown Creek- Metropolitan Ave. Bridge,1.0,227.00000000000006,2006,0.2,2006,1,False,7
1431,12,2,Nyack Launch Ramp,1.0,300.9999999999999,2012,0.6,2012,1,False,6
1432,12,2,Piermont Pier,3.0,985.6989619245904,2012,0.6,2009,3,False,10
1433,12,2,Saw Mill River,1.0,1500.0,2006,0.2,2006,1,False,8
1434,12,2,Upper Sparkill Creek,3.0,1365.756668319184,2012,0.6,2009,3,False,11
1435,12,2,Yonkers STP Outfall,0.0,40.0,2006,0.2,2006,1,True,5
1436,12,2,Yonkers mid-channel,1.0,111.99999999999996,2006,0.2,2006,1,False,9
1437,12,3,Piermont Pier,3.0,783.8794761278888,2010,0.3666666666666667,2009,3,False,1
1438,12,3,Upper Sparkill Creek,3.0,394.49795748804706,2010,0.3666666666666667,2009,3,False,2
1439,12,4,Nyack Launch Ramp,1.0,384.0,2009,1.5,2009,1,False,1
1440,12,4,Piermont Pier,2.0,1130.6400842000958,2010,0.8,2009,2,False,2
1441,12,4,Upper Sparkill Creek,2.0,567.2142452371941,2010,0.8,2009,2,False,3
